281,1
282,1
283,4
284,2
285,2
286,2
287,1
288,2
289,4
290,2
291,2
292,1
293,2
294,1
296,2
298,2
299,5
300,1
301,1
302,2
303,1
304,1
305,2
306,3
307,1
308,3
309,4
310,2
311,1
312,3
313,2
314,4
315,1
316,2
317,1
318,1
319,1
320,3
321,2
322,1
323,2
325,5
326,2
327,2
328,3
329,4
330,4
331,3
332,3
333,1
334,5
335,3
337,4
339,1
340,1
341,2
342,3
344,1
345,4
346,6
348,2
350,1
354,2
355,5
356,3
359,3
360,2
361,1
363,2
364,3
365,2
366,2
367,1
368,3
369,3
370,2
371,1
374,2
375,4
377,2
380,3
381,3
382,1
383,2
384,3
385,2
386,2
387,2
388,1
389,1
390,2
391,1
392,2
393,2
394,2
395,4
396,1
397,1
400,2
401,1
402,1
403,1
405,1
406,1
407,2
409,3
411,2
412,2
413,2
414,2
416,1
417,2
418,1
419,3
420,4
421,1
423,1
424,3
425,1
426,1
427,1
429,3
430,1
431,3
432,4
436,3
437,3
438,1
439,1
442,1
444,1
445,2
446,1
447,1
448,1
450,1
452,1
454,1
455,4
456,3
457,2
458,1
461,1
462,3
464,1
466,5
469,1
470,1
471,1
473,3
474,1
475,2
476,1
477,1
478,1
480,1
481,1
482,2
483,2
484,2
485,1
488,1
490,2
491,4
495,4
497,1
498,1
499,1
500,1
501,5
502,2
503,4
505,3
506,2
507,1
508,1
509,2
510,3
511,2
512,1
514,1
515,2
516,4
517,1
518,2
519,1
520,1
522,2
524,1
528,1
529,2
530,1
531,1
534,1
535,1
536,2
537,3
539,1
541,1
542,5
543,1
544,1
545,3
547,2
549,1
552,1
554,3
555,1
556,2
557,1
559,1
560,2
561,2
562,1
563,1
566,1
567,3
570,1
571,1
574,3
575,1
576,1
578,3
579,1
581,1
582,4
583,2
586,1
588,1
589,1
590,1
591,1
593,1
594,2
596,2
597,2
598,2
600,1
601,1
603,1
607,1
609,2
610,1
612,2
613,1
614,1
617,1
619,1
620,1
621,1
622,4
625,1
627,2
628,1
629,3
630,1
631,1
632,1
633,1
635,1
636,2
637,1
638,1
639,2
640,1
642,1
643,1
644,1
645,2
646,2
648,1
650,1
656,1
657,3
659,1
660,3
661,2
662,2
663,1
664,2
665,4
666,1
668,3
674,2
678,1
680,3
681,1
683,2
684,2
685,1
689,1
694,3
696,3
697,2
698,1
700,1
703,1
706,2
707,1
709,1
710,1
711,1
716,1
717,1
718,2
720,1
721,1
722,1
724,1
727,1
728,1
731,2
732,1
733,2
734,2
735,1
739,1
740,2
742,1
744,1
745,1
747,3
748,1
749,2
750,1
752,2
755,1
756,1
757,1
758,1
761,2
763,1
764,1
767,4
768,1
771,3
773,3
774,1
777,1
778,1
783,2
784,2
786,1
787,1
791,1
793,1
795,3
798,1
800,1
801,2
802,1
804,2
805,1
807,1
809,1
810,1
815,1
816,1
818,1
819,3
822,1
824,1
826,1
828,1
830,1
834,2
837,2
838,1
840,1
841,1
842,1
846,1
847,1
849,2
851,1
854,1
856,1
857,1
859,1
860,2
861,1
863,1
867,1
870,1
871,1
873,2
877,1
878,1
879,1
883,1
884,1
885,1
888,1
892,1
894,2
897,1
902,1
904,1
910,1
912,2
917,1
918,1
919,1
921,1
924,3
925,2
927,2
928,1
930,2
932,1
934,1
937,1
940,2
941,1
944,3
945,2
946,1
953,1
955,1
956,1
967,1
968,2
970,2
973,1
974,1
977,1
980,1
983,1
987,1
990,1
992,2
995,1
999,2
1003,1
1005,1
1006,2
1009,1
1016,1
1021,1
1023,1
1024,1
1025,2
1026,2
1027,1
1031,2
1037,1
1038,2
1039,1
1042,1
1043,1
1046,1
1050,2
1053,1
1059,1
1068,1
1069,1
1070,1
1073,1
1074,2
1075,1
1077,1
1078,1
1079,2
1081,1
1089,2
1092,1
1094,1
1096,1
1098,2
1106,1
1112,1
1113,1
1115,1
1116,1
1117,1
1120,1
1122,1
1123,1
1138,2
1141,1
1143,2
1145,1
1147,1
1148,1
1151,1
1153,2
1155,1
1158,1
1159,1
1160,2
1161,1
1170,1
1171,2
1172,1
1173,2
1174,1
1175,2
1177,2
1183,1
1189,1
1190,1
1192,1
1195,1
1196,1
1197,1
1199,1
1203,1
1205,1
1210,1
1213,1
1215,1
1216,1
1218,1
1223,1
1233,1
1244,1
1245,1
1246,2
1249,1
1250,1
1255,1
1256,1
1258,1
1262,1
1264,1
1268,1
1269,1
1270,1
1272,1
1278,1
1281,1
1284,1
1296,1
1299,1
1310,1
1313,1
1315,1
1321,2
1322,1
1328,1
1330,1
1333,1
1338,1
1341,1
1351,1
1369,1
1388,1
1389,1
1391,1
1392,1
1395,1
1402,1
1409,1
1411,2
1417,1
1423,1
1426,1
1439,1
1443,1
1457,1
1461,1
1463,1
1468,1
1471,1
1483,1
1492,1
1497,1
1498,1
1507,1
1508,1
1514,1
1516,1
1519,1
1520,1
1526,1
1534,1
1567,2
1571,1
1581,1
1583,1
1584,1
1597,1
1606,1
1607,1
1614,1
1639,1
1641,1
1644,1
1646,1
1649,1
1651,1
1656,1
1664,1
1683,1
1697,1
1701,1
1713,1
1719,1
1738,1
1744,1
1761,1
1762,1
1765,1
1793,1
1795,1
1801,1
1803,1
1807,1
1817,1
1823,1
1829,2
1851,1
1911,1
1930,1
1952,1
1973,1
1982,1
1991,1
1996,1
2010,1
2033,1
2050,1
2064,1
2066,1
2088,1
2129,1
2157,1
2194,1
2203,1
2218,1
2220,1
2230,1
2300,1
2339,1
2462,1
2534,1
2581,1
2643,1
2662,1
2703,1
2813,1
2845,1
2914,1
2960,1
2976,1
3056,1
3057,1
3249,1
