0,8788.93
1,853671
2,24251.1
3,34785.2
4,354256
5,70662.5
6,3660.57
7,57.5663
8,2519.65
9,178897
10,317948
11,15872.8
12,7551.78
13,0
14,0
15,3.23491e+06
16,4210.66
17,1.2503e+06
18,271.253
19,59423.7
20,197706
21,97779
22,194550
23,181450
24,37781.5
25,0
26,525273
27,48.9841
28,26.1438
29,0
30,4071.21
31,206.15
32,18193
33,22483.2
34,52562.8
35,17447.8
36,1.21429
37,0
38,3240.33
39,88397.4
40,19174.2
41,25.1629
42,0
43,3778.69
44,332.545
45,14373.8
46,4362.55
47,1265.71
48,82684.8
49,10801
50,2917.27
51,35513.9
52,1580.87
53,7237.42
54,2563.1
55,156.054
56,550.125
57,4559.02
58,1396.19
59,5541.23
60,14364.4
61,9256.49
62,299.993
63,805.592
64,0
65,295359
66,48.1656
67,3825.21
68,14818.2
69,132.902
70,12.1817
71,0
72,5144.9
73,41189.3
74,91.8279
75,19274.6
76,2412.25
77,461.917
78,44087.4
79,55.9364
80,35130.6
81,53698.8
82,3652.55
83,103589
84,1304.96
85,917.726
86,30658.8
87,14616.9
88,258450
89,394.958
90,23986.7
91,1832.76
92,276221
93,172756
94,10340.7
95,28320
96,189.182
97,5862.14
98,128465
99,3446.22
100,158434
101,13236.8
102,59075.9
103,82743.3
104,9653.38
105,2325.21
106,9296.98
107,999.44
108,61270.8
109,23200.9
110,91096.6
111,1436.43
112,3386.58
113,20355.2
114,271456
115,27245.3
116,3341.24
117,299000
118,4682.35
119,30554.4
120,143541
121,56721.4
122,526133
123,90545.5
124,1.61477e+06
125,163742
126,91768.5
127,3.67433e+06
128,69836.5
129,19121
130,56845.3
131,445630
132,193505
133,253147
134,7.77217e+06
135,1024.68
136,546734
137,135798
138,212001
139,284320
140,190252
141,25389.6
142,92186.3
143,3.88824e+06
144,34768.1
145,729280
146,232294
147,220962
148,110051
149,389510
150,52613.3
151,887081
152,46386.6
153,49733.8
154,1.11973e+06
155,98915.2
156,337399
157,450422
158,1303.74
159,22166.9
160,44826.4
161,6582.68
162,118190
163,9.92398e+06
164,134.263
165,3.44367e+06
166,14234.4
167,3160.89
168,2.52065e+06
169,9562.85
170,18.8094
171,842652
172,45424.5
173,175.698
174,93353.3
175,90404.2
176,353.081
177,0
178,232.212
179,4705.94
180,7.24598
181,220.19
182,38385.8
183,105.612
184,193707
185,128464
186,46003
187,30377.3
188,17052.1
189,158.641
190,34048.2
191,9812.91
192,0
193,76326.7
194,236232
195,19549.8
196,86998.6
197,4624.62
198,22498
199,263511
200,179774
201,16883.1
202,2702.96
203,44345.9
204,332348
205,160312
206,174244
207,13778.5
208,297.093
209,250154
210,9006.36
211,15620.2
212,15385.3
213,7793.04
214,55258.4
215,21593.9
216,2635.53
217,10205.4
218,9929.15
219,9417.25
220,18163.6
221,7111.05
222,239073
223,135483
224,2508.54
225,329210
226,28601.2
227,76466.4
228,3113.02
229,6.93507
230,8800.64
231,56341.1
232,151534
233,145330
234,354623
235,12204
236,6713.59
237,6723.09
238,669647
239,336370
240,3281.93
241,26372.1
242,953322
243,2683.21
244,35279.6
245,2101.31
246,2.27662e+06
247,40287.5
248,615325
249,9362.83
250,399619
251,30937.9
252,77026.9
253,62.1909
254,1.23956e+06
255,32784.4
256,486326
257,2162.31
258,364700
259,153441
260,419166
261,59767.6
262,30229.2
263,110556
264,1577.32
265,166922
266,13484.9
267,1785.19
268,205709
269,160623
270,211172
271,2377.64
272,124666
273,82495.2
274,1.35376e+07
275,191688
276,1349.76
277,29083.5
278,779562
279,939629
280,157349
281,470345
282,1326.61
283,77.676
284,1362.78
285,47349.9
286,260093
287,47007.6
288,97117.8
289,1372.89
290,149.745
291,3803.11
292,3843.86
293,12921.1
294,47713.7
295,107534
296,56876.1
297,4450.64
298,20824.8
299,511519
300,169913
301,289616
302,49040.1
303,1.00761e+06
304,2894.71
305,3.28291e+06
306,45333.3
307,44556.1
308,102968
309,39672.2
310,27787.5
311,225270
312,16943.4
313,338248
314,166275
315,48364.9
316,349179
317,100954
318,53609.9
319,1663.13
320,71114.9
321,59433.7
322,284088
323,21544.2
324,836.327
325,67951.6
326,8337.2
327,675632
328,4647.88
329,347.904
330,829661
331,51762.8
332,24335.2
333,95450.4
334,22149.4
335,29183
336,17172
337,282551
338,338087
339,643730
340,3.41372e+06
341,14422.2
342,68274.5
343,241796
344,56430.8
345,246897
346,21702.8
347,20.5489
348,13996.1
349,56312.3
350,111105
351,50645.3
352,318576
353,11652.6
354,54034
355,15273
356,31462.7
357,14495.3
358,156918
359,14886.9
360,103292
361,11324
362,327489
363,825.009
364,47420.2
365,1.05205e+06
366,83802.4
367,10792
368,74072.9
369,15318
370,165915
371,145313
372,5.40256e+06
373,261126
374,46789.8
375,43010.6
376,1358.22
377,31513.5
378,11301.9
379,273523
380,116059
381,4416.07
382,99415
383,10474.1
384,9379.57
385,1.31157e+06
386,154547
387,85796.1
388,132077
389,1.16379e+07
390,690.537
391,9055.08
392,26382.4
393,27945.7
394,14364.5
395,48.2931
396,4006.85
397,434.251
398,3.82266
399,20963.6
400,54183.3
401,88281.2
402,300.404
403,8809.35
404,7725.88
405,522.343
406,270992
407,27947.7
408,25725.5
409,66.29
410,124072
411,7383.98
412,1648.03
413,872.974
414,203.559
415,169.116
416,11860.2
417,6360.76
418,26926.6
419,29948.5
420,6843.04
421,7267.12
422,21519.9
423,16249.4
424,34309.2
425,3.15556e+06
426,50011.6
427,2158.96
428,1296.86
429,4165.41
430,3518.91
431,18076.5
432,3599.43
433,31482.8
434,1532.48
435,1.16521e+06
436,5595.81
437,4630.35
438,8188.08
439,487704
440,1.39574e+06
441,1507.75
442,19504.3
443,37361.6
444,6742.53
445,918.022
446,361.902
447,491.255
448,3591.26
449,2042.22
450,784208
451,5959.16
452,5145.48
453,1911.03
454,66078.8
455,3567.6
456,10707.4
457,3.16044e+07
458,10102.4
459,1578.32
460,1637.76
461,7057.53
462,12636.4
463,45760.2
464,2285.71
465,850.11
466,7453.54
467,2088.36
468,128474
469,53337.8
470,3312.49
471,836.554
472,799029
473,11.4149
474,303.621
475,97487.5
476,10630.3
477,1148.69
478,206460
479,48141.9
480,11096.1
481,16931.5
482,13123.6
483,0
484,22376.2
485,4738.3
486,104897
487,3.70942e+06
488,7.328e+06
489,283.56
490,1359
491,5978.28
492,6903.31
493,30.1616
494,59966.8
495,23250.8
496,6576.04
497,4383.16
498,251.471
499,1078.51
500,958.795
501,24823.8
502,3695.14
503,4428.48
504,25847.5
505,1464.96
506,119851
507,3629.87
508,890060
509,98997.7
510,12437.7
511,249531
512,1536.03
513,113463
514,56066.8
515,6046.36
516,5215.99
517,12433.4
518,39.9269
519,1444.32
520,3.88459e+06
521,10608.8
522,1852.11
523,2328.54
524,81743.2
525,6824.55
526,137895
527,2025.82
528,142.834
529,43064.2
530,296.625
531,1544.11
532,5322.13
533,599.312
534,20647.7
535,10971.9
536,573.458
537,1459.58
538,7077.31
539,31393.2
540,1129.09
541,4993.77
542,11077.3
543,2720.64
544,4069.09
545,563.078
546,1101.67
547,17116.3
548,5526.79
549,1040.92
550,37396.7
551,309.845
552,512.057
553,9064.38
554,1157.17
555,15550.3
556,8049.87
557,2801.27
558,11457.3
559,1.46393e+06
560,443629
561,1015.31
562,1028.24
563,7136.56
564,5723.38
565,858.708
566,115178
567,33328.8
568,13185.3
569,9895.7
570,11477.4
571,47915.6
572,51108.6
573,26303.4
574,19.6605
575,1083.87
576,383.877
577,2491.93
578,31.1859
579,867.056
580,2156
581,1191.18
582,1256.44
583,11016.1
584,2677.98
585,3.72972e+06
586,71.5557
587,159382
588,31536.2
589,610.458
590,6096.94
591,2.17338e+06
592,1291.55
593,613.719
594,3988.96
595,2166.34
596,14816
597,8353.13
598,17691.2
599,45295.2
600,18890.8
601,42850.7
602,8814.39
603,42259.3
604,740.46
605,80707.2
606,943.077
607,7265.72
608,15177.3
609,34326.8
